id,postcode,title,update date,start date,end_date,country subentity,city,estimate overall contract amount,total amount,tax excslusive amount
878517,28020,adquisicion de 490 discos duros externos de 2 TB,2014-12-30,No date available,No date available,Not country subentity available,Madrid,33663,40732.23,33663
878518,28020,"Curso ""Intensivos de inglés para el personal de la AEAT "", ID308",2014-12-30,No date available,No date available,Not country subentity available,Madrid,59880,36227.4,29940
864051,28071,Adquisicion de Tiendas Modulares Polivalentes y Tiendas Modulares con Complementos,2014-12-30,No date available,2014-08-27,ESPAÑA,Madrid,1642481.61,1987402.75,1642481.61
875325,28004,Diseño grafico de las publicaciones seriadas del Centro de Documentación Teatral y su implantación en el portal web del CDT,2014-12-30,2015-01-01,No date available,ESPAÑA,Madrid,28000,33880,28000
878519,28004,Suministro de gas natural en los centros del Instituto Nacional de las Artes Escénicas y de la Música,2014-12-30,2015-01-01,No date available,ESPAÑA,Madrid,59694.02,72229.76,59694.02
873182,15173,"Limpeza das escolas infantís: A Pardela, As Galeras, A Canteira e A Braña",2014-12-30,2015-01-01,2014-11-19,A Coruña,Oleiros,145075,87770.38,72537.5
878520,46010,Soporte técnico a las tareas responsabilidad de la Universitat de València en el proyecto SO/PHI durante la tercera fase del proyecto,2014-12-30,No date available,No date available,ESPAÑA,Valencia,No amount available,133100,110000
878521,11110,Servicio de lavandería para varias dependencias.,2014-12-30,2015-01-01,2015-12-31,ESPAÑA,San Fernando,107266.12,64896,53633.06
878522,39600,"Renovación de campo de fútbol ""La Maruca"" de Muriedas",2014-12-30,No date available,2015-01-12,ESPAÑA,Muriedas - Camargo,414940.56,418398.4,345783.8
878523,28020,"Suministro gases comprimidos, alquiler envases y revisiones en el Laboratorio Central.",2014-12-30,No date available,No date available,Not country subentity available,Madrid,40000,48400,40000
873151,28046,Vestuario para el personal laboral y otros de la sede central del Ministerio de Defensa y determinados periférios para el año 2015.,2014-12-30,2015-01-01,2015-12-31,ESPAÑA,Madrid,89008.82,107700.67,89008.82
861352,03005,Obras de reurbanización barrio Sur en el municipio de Crevillent,2014-12-30,No date available,2014-07-02,ESPAÑA,Alicante,501814.3,607195.3,501814.3
878524,28071,Mantenimiento de simulador de duelo Leopardo 2E,2014-12-30,2015-01-01,2015-07-30,ESPAÑA,Madrid,No amount available,150000,123966.94
878525,28071,Mantenimiento de equipos de simulación del Carro de Combate Leopardo 2E,2014-12-30,2015-01-01,2015-07-31,ESPAÑA,Madrid,No amount available,250000,206611.57
878526,28071,Adquisicion chalecos antibalas internos MGC-2 para la Guardia Civil,2014-12-30,2014-12-23,2014-12-31,ESPAÑA,Madrid,No amount available,188286,155608.26
878527,33900,Adquisición de luminarias LED para la red de alumbrado público del Ayuntamiento de Langreo.-,2014-12-30,No date available,2015-01-14,ESPAÑA,Langreo,12316.62,14903.11,12316.62
878528,39600,Programa de mediación del Ayuntamiento de Camargo,2014-12-30,2015-03-19,2015-01-14,ESPAÑA,Muriedas - Camargo,79178,19794.5,17995
878529,28071,Adquisicion de combustible acuerdo marco 2014 REPSOL,2014-12-30,2014-12-15,2014-12-31,ESPAÑA,Madrid,No amount available,5562709.81,4758294.71
878530,38003,"Asistencia en Psicología General Sanitaria con destino a los trabajadores asociados a la Mutua de
Accidentes de Canarias, MATEPSS Nº 272, en las dos provincias de la CCCAA de Canarias.",2014-12-30,No date available,2015-01-08,ESPAÑA,Santa Cruz de Tenerife,100000,100000,100000
878531,28020,mantenimiento licencias EMC-AVAMAR,2014-12-30,No date available,No date available,Not country subentity available,Madrid,366038.38,221453.22,183019.19
860493,28014,Transporte especial de obras de arte para la exposición “Dufy”,2014-12-30,2015-02-02,2015-05-31,ESPAÑA,Madrid,1240000,532400,440000
872400,50001,Contratación de la póliza colectiva de seguro de responsabilidad civil para MAZ M.A.T.E.P.S.S. Nº 11.,2014-12-30,No date available,2014-11-24,ESPAÑA,Zaragoza,190000,190000,190000
861228,28001,"Servicio técnico de carácter informático para la administración de infraestructuras físicas comunes de CPD, sistemas de comunicaciones y seguridad perimetral, sistemas de almacenamiento y salvaguarda, servidores y bases de datos y servicios de red, así como la motorización de todos los sistemas de la Biblioteca Nacional de España",2014-12-30,No date available,2014-06-30,ESPAÑA,Madrid,696960,421660.8,348480
878532,28040,Servicio de una Red de Emergencias Multiservicio (RED N1),2014-12-30,2015-07-01,2015-01-30,ESPAÑA,Madrid,2272727.27,1250000,1033057.85
878533,28223,Contratación servicio paquetería nacional e internacional,2014-12-30,2015-05-01,2015-02-03,ESPAÑA,Pozuelo de Alarcón,713000,862730,713000
878534,46002,Dirección de Obra y Coordinación de Seguridad y Salud en fase de ejecución de las obras “Nueva aducción desde la estación de tratamiento de agua potable (ETAP) de La Presa (Manises) a la red metropolitana de agua en alta. Tramo 1 Fase II.”,2014-12-30,No date available,2015-02-04,ESPAÑA,Valencia,395943.82,368532.33,304572.17
868036,48007,Suministro e instalación de una mesa quirúrgica para el Hospital Intermutual de Euskadi.,2014-12-30,No date available,2014-11-14,ESPAÑA,Bilbao,55000,60500,55000
866072,28006,"Suministro, montaje, programación y puesta en marcha de equipos y maquinaria par ala mejora de operaciones de clasificación y tratamiento biológico en la planta de tratamiento de residuos sólidos urbanos de Lorca (Murcia), Fase III, a adjudicar por procedimiento abierto (TSA000053542)",2014-12-30,2014-12-10,2014-09-09,ESPAÑA,Madrid,2594582.16,3139444.41,2594582.16
863420,15189,Subministro mediante arrendamiento con opción de compra de un vehículo de emergencia de 1ª intervención para el servicio de protección civil del Ayuntamiento de Culleredo,2014-12-30,No date available,2014-07-07,A Coruña,Culleredo,141318.72,170995.2,141318.72
878535,33900,Prendas de trabajo y material de seguridad para el personal del Ayuntamiento de Langreo.,2014-12-30,2015-06-03,2015-03-16,ESPAÑA,Langreo,229198.06,138664.85,114599.03
878536,28011,"Suministro, en estado operativo, de un Sistema de Comunicaciones y una red de radioenlaces para el Centro de Coordinación de Salvamento Marítimo de Cartagena y Estaciones Remotas asociadas e integración con el equipamiento electrónico existente",2014-12-30,No date available,2015-02-18,ESPAÑA,Madrid,600000,726000,600000
878537,28071,Transporte por carretera de vehículos material y ganado equino al servicio del et,2014-12-30,2014-12-16,2015-12-31,ESPAÑA,Madrid,No amount available,425000,351239.67
872959,28020,Mantenimiento integral de las instalaciones de los edificios de SSCC,2014-12-30,No date available,2014-11-24,ESPAÑA,Madrid,No amount available,368890.97,304868.57
873070,28071,Adquisicion de 399 chalecos antitrauma para la guardia civil,2014-12-30,2014-11-28,2014-12-31,ESPAÑA,Madrid,No amount available,120697.5,99750
875189,28071,Adquisicion de cuatro bocas de fuego 155/52,2014-12-30,2014-12-11,2014-12-30,ESPAÑA,Madrid,No amount available,1800000,1487603.31
875658,28006,Suministro de publicaciones periódicas en formato electrónico Sciencedirect y Cell Press de la editorial Elsevier para las bibliotecas y centros de la Agencia Estatal del CSIC con destino al CSIC -Organización Central.,2014-12-30,2015-01-01,No date available,ESPAÑA,Madrid,3066133.26,3372746.58,2787393.87
875203,28071,Desarrollo de Software y programacion de nuevas tablas de tiro en la direccion del tiro del cc Leopardo 2E,2014-12-30,2014-12-29,2017-12-27,ESPAÑA,Madrid,No amount available,1489947.81,1231361.83
875109,28014,"Asistencia técnica para el mantenimiento de la infraestructura de virtualización de escritorios, con destino a los hospitales Universitario de Ceuta y Comarcal de Melilla",2014-12-30,No date available,No date available,Ceuta,Madrid,49699.08,24849.54,23296
878538,28020,Proyecto de construcción para la conexión del vestíbulo de llegadas de la estación de puerta de atocha con atocha cercanías,2014-12-30,No date available,2015-01-13,ESPAÑA,Madrid,938228.71,1135256.74,938228.71
867194,15189,Renovación del campo de fútbol de Rutis (campo de fútbol 11),2014-12-30,2015-01-16,2014-09-24,ESPAÑA,Culleredo,631948.69,764657.91,631948.69
873412,28047,Gases Medicinales TA2015,2014-12-30,No date available,2014-12-03,ESPAÑA,Madrid,576923.08,600000,576923.08
873608,28047,Retirada de Residuos Biosanitarios TA2015,2014-12-30,No date available,2014-11-03,ESPAÑA,Madrid,127272.73,140000,127272.73
878539,30008,Servicio de limpieza de las distintas dependencias que ocupa la Delegación del Gobierno en Murcia,2014-12-30,2015-02-01,2015-01-07,ESPAÑA,Murcia,133415.76,161433.07,133415.76
874997,28014,Mantenimiento Centralizado Centros de Transformación/Media Tensión/Pararrayos de Las Ucos de la  Arg de la Jiaecentro,2014-12-30,2015-05-18,2014-12-22,ESPAÑA,Madrid,121280.99,146750,121280.99
872742,04001,"Servicio de Vigilancia y Seguridad en las Oficinas de Extranjería y de Hermanos Machado número 23, adscritas a la Subdelegación del Gobierno en Almería.",2014-12-30,2015-01-01,2015-12-31,ESPAÑA,Almería,178105.3,102623.3,84812.65
874996,28014,Mantenimiento Centralizado de Ascensores y Elevadores de Las Bae´s de la Arg de la Jiaecentro,2014-12-30,No date available,2014-12-22,ESPAÑA,Madrid,40289.26,48750,40289.26
878540,28071,"Servicio de manipulación, carga y descarga de mobiliario en general, así como mobiliario y fondos histórico-artísticos",2014-12-30,2015-03-07,2015-01-22,ESPAÑA,Madrid,1800000,1452000,1200000
878541,28071,Servicios de Mantenimiento de la Zona Ajardinada del Museo de Aeronautica y Astronautica,2014-12-30,No date available,No date available,ESPAÑA,Madrid,41322.32,25000,20661.16
878542,24005,Acuerdo Marco para el suministro de gas natural y el mantenimiento de sala de calderas,2014-12-29,2015-02-15,2015-01-20,ESPAÑA,León,72132.9,80270.19,66339
878543,28008,Contratación de Profesores de Esquí para los Cursos de Supervivencia en Montaña en Época Invernal Durante el Año 2015,2014-12-29,2015-01-12,2015-04-17,ESPAÑA,Madrid,28925.62,35000,28925.62
856264,28071,"Aumento de capacidad de la carretera N-II. Tramo: Medinyá-Orriols. Provincia de Girona. Ponderación técnica: 0,40. Ponderación económica: 0,60.",2014-12-29,No date available,2014-04-21,ESPAÑA,Madrid,No amount available,16861579.34,13935189.54
878544,28008,Contratación de Remontes de Esquí para los Cursos de Supervivencia en Montaña en Época Invernal Durante el Año 2015 Ras Cogorros y Navacerrada,2014-12-29,2015-01-12,2015-04-17,ESPAÑA,Madrid,28925.62,35000,28925.62
878561,28110,Servicios de especialidad de vigilancia de la salud y prevención ajena de riesgos laborales,2014-12-29,2015-02-09,2015-01-13,ESPAÑA,Algete,89784,50482.62,44892
866239,28029,Mantenimiento de los Equipos de Imagen instalados en el HUF,2014-12-29,2014-10-09,2014-08-13,ESPAÑA,Madrid,166000,200860,166000
878562,28029,"Cafetería, Comedor y Vending",2014-12-29,2015-04-06,2015-01-13,ESPAÑA,Madrid,550000,302500,275000
867641,28071,"Suministro de material de oficina no inventariable (Confección de Impresos) con destino en la Sede Central y Servicios Periféricos de la Dirección General de la Marina Mercante, mediante Acuerdo Marco con un Único Empresario.",2014-12-29,No date available,2014-11-21,ESPAÑA,Madrid,144156.32,87214.57,72078.16
878563,28006,Seguro de daños patrimoniales sobre el conjunto de los bienes que integran el patrimonio de la Comisión Nacional del Mercado de Valores,2014-12-29,No date available,No date available,ESPAÑA,Madrid,No amount available,35000,35000
873153,28036,Mantenimiento plataforma balanceadores de disponibilidad trafico entre servidores,2014-12-29,No date available,2014-11-25,Madrid,Madrid,0,0,0
872397,28036,Mantenimiento plataforma  de seguridad mcafee,2014-12-29,No date available,2014-12-02,Madrid,Madrid,0,0,0
878581,28036,Mantenimiento plataforma gestion sistema jeizer años 2015 -2016,2014-12-29,No date available,No date available,Not country subentity available,Madrid,0,0,0
878582,28047,Pan Tramitación Anticipada 2015 HCD,2014-12-29,No date available,No date available,ESPAÑA,Madrid,28846.15,30000,28846.15
874691,28047,Sobres y Bolsas de Papel TA2015 HCD,2014-12-29,No date available,No date available,ESPAÑA,Madrid,20661.16,25000,20661.16
878601,28850,Servidores Oracle para PNOTS,2014-12-29,2015-02-16,2015-03-31,ESPAÑA,"Torrejón de Ardoz, Madrid",59800,72358,59800
867346,28014,Suministro de envases de Nevirapina a los centros penitenciarios dependientes de la Secretaría General de Instituciones Penitenciarias. ,2014-12-29,No date available,2014-09-12,ESPAÑA,Madrid,20772,21602.88,20772
865443,28003,Ejecución de las obras del Proyecto de “Mejora del sistema de abastecimiento en alta a los municipios del Consorcio Plan Écija”: CONDUCCIÓN MONTEPALACIO-MORÓN DE LA FRONTERA”,2014-12-29,No date available,2014-10-14,ESPAÑA,Madrid,11241606.47,13602343.83,11241606.47
875708,38800,Explotación del bar-cafetería y del local destinado a tienda en la “Estación de Guaguas Virgen del Paso” sita en el t.m. de Alajeró,2014-12-29,No date available,2014-12-26,ESPAÑA,San Sebastián de la Gomera,76213.52,12583.2,11760
878621,43004,Adquisició d'un vehicle de centre de comandament avançat,2014-12-29,No date available,No date available,Tarragona,Tarragona,No amount available,239580,198000
878622,29007,29PN4/14X - Apertura de una cuenta corriente para la realización por parte de la Dirección Provincial  de la Tesorería General de la Seguridad Social de Málaga de los pagos denominados “a justificar”,2014-12-29,No date available,No date available,ESPAÑA,MALAGA,0,0,0
865394,28037,7301/15G. Adquisición de 817 Tabletas Windows 8.1 para proyecto movilidad,2014-12-29,No date available,2014-09-26,ESPAÑA,Madrid,990000,1197900,990000
867003,28014,Suministro de envases de Ribavirina a los centros penitenciarios dependientes de la Secretaría General de Instituciones Penitenciarias. ,2014-12-29,No date available,2014-09-29,ESPAÑA,Madrid,28828.8,29981.95,28828.8
874883,39840,"Servicio de limpieza viaria, recogida de residuos urbanos del término municipal y transporte hasta el vertedero autorizado",2014-12-29,2015-03-31,2015-02-07,ESPAÑA,Ampuero,966742.12,195000,161157.02
872958,28071,"Contratacion del Servicio de Edición, Redacción, Impresión y Distribución del Boletín Informatvo Tierra para el Ejercicio 2015",2014-12-29,2015-01-22,2014-12-10,ESPAÑA,Madrid,305785.12,185000,152892.56
868169,21110,Arrendamiento de equipamiento con destino al Pabellón de Deportes de Aljaraque,2014-12-29,No date available,No date available,ESPAÑA,Aljaraque (Huelva),40000,40000,33057.85
878641,28280,"Redacción de Proyecto, construcción y explotación de una sala de ceremonias de despedida en en recinto del Cementerio Municipal de El Escorial",2014-12-29,2015-03-24,2015-01-09,ESPAÑA,El Escorial (Madrid),230000,278300,230000
